ID	Section	Sentence	Desired_Section	Segment_annotation	Issue Type
b67ee4516fdd7c3b219740437ccc009696b0239e6c1d6e4a5721ad938af2a2861ac1da6036fb68c62b494c121efdc14e3c8e95891ffe5b01198ccec56f65facd	comments,_suggestions_and_typos	comments,_suggestions_and_typos:There are several minor typos that should be fixed in the revision: -line 080: incorrect use of quotation marks and repeated quotation marks.-line 151: why the length of R is not equal to the one of U?-line 164: sing -> single -line 177: copes -> copies -line 195: `the` entire input -line 205: `the` next section -line 292: you could use \softmax to represent the symbol -line 310: you should use \dot between \alpha and L_picker -line 318: Table 1 should be at the top of this page -line 325: UIR -> IUR -line 329: what does it mean for `the joint model and the generator`?	Summary_of_weaknesses	B	H13. The authors could also do [extra experiment X]
b67ee4516fdd7c3b219740437ccc009696b0239e6c1d6e4a5721ad938af2a2861ac1da6036fb68c62b494c121efdc14e3c8e95891ffe5b01198ccec56f65facd	comments,_suggestions_and_typos	I think the generator should be part of the joint model?-line 364: incorrect use of quotation marks -Table 3: redundant `RUN-BERT` -Table 6: remove bold style on the number `39.2` since it is not the best one	"""comments,_suggestions_and_typos"""	I	
e446205668a3693734879adf570761b4430fec423bb0696e772f21d237781bb9882cedc47e5172eec7d9f11b2699391177e92d0badacd5e2713d816871fcdc3d	summary_of_weaknesses	Result in Table 1 are substantially lower than SOTA results, casting doubt on usefulness of this approach.-Approach appears to be very incremental to T5, leading to questions about novelty.-A clearer ablation studying comparing the seven potential combinations of the three differences to T5 is missing.-The array of GLM models evaluated (e.g., GLM_{Doc}, GLM_{Sent}, GLM_{410M}, etc.) were not well motivated and did not add much to the presentation.	Summary_of_weaknesses	B	H1. The results are not surprising
e446205668a3693734879adf570761b4430fec423bb0696e772f21d237781bb9882cedc47e5172eec7d9f11b2699391177e92d0badacd5e2713d816871fcdc3d	comments,_suggestions_and_typos	comments,_suggestions_and_typos:I generally liked the paper, but I am not sure that the results (as presented) make a compelling argument to add another model to the transformer-based “pantheon of models.”  	"""comments,_suggestions_and_typos"""	B	H13. The authors could also do [extra experiment X]
e446205668a3693734879adf570761b4430fec423bb0696e772f21d237781bb9882cedc47e5172eec7d9f11b2699391177e92d0badacd5e2713d816871fcdc3d	comments,_suggestions_and_typos	It would be great to see how larger GLM models compare to SOTA results, given that hardware resources do not appear to be a constraint.	"""comments,_suggestions_and_typos"""	I	"""H8. The paper doesn't use [my preferred methodology], e.g., deep learning"""
e446205668a3693734879adf570761b4430fec423bb0696e772f21d237781bb9882cedc47e5172eec7d9f11b2699391177e92d0badacd5e2713d816871fcdc3d	comments,_suggestions_and_typos	Typo: Should “BRET” in line 65 be “BERT”?	"""comments,_suggestions_and_typos"""	I	H11. The paper has language errors
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	This approach is compute-intensive as it requires pretraining of the GAA model on the same dataset as the QA model needs to be trained on.	Summary_of_weaknesses	B	
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	It assumes that the resultant GAA model is performant enough to provide meaningful prompts to annotators.	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	If this assumption doesn't hold true, then it can result in larger annotation times, thus bringing into question the speedup claim of the proposed approach.-From table 3, it looks like using GAA with adversarial data collection hurts out-of-domain generalization, as seen by the dip in performance on MRQA dataset.-This approach has been tested only on the SQuAD dataset for all experimental settings, and just additionally MRQA for evaluation.	Summary_of_weaknesses	I	
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	While it is understandable that all these experimental settings require lot of time and human effort to conduct, the fact that this has been tested only on one dataset raises concerns about generalizability of this framework.	Summary_of_weaknesses	I	H9. The topic is too niche
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	Especially when use of GAAs seems to hurt performance on the out of domain dataset MRQA for adversarial data collection.	Summary_of_weaknesses	I	
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	So in situations where adversarial data collection cost doesn't matter as much as quality of resultant QA model, using GAAs won't work.-While some mild correlations emerge between sampling strategy and downstream performance, overall it seems like the best experimental setting in terms of a trade-off between annotation speed, efficiency and downstream performance depends highly on the downstream task at hand.	Summary_of_weaknesses	I	H15. The authors should have done [X] instead
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	summary_of_weaknesses	Practically, its not feasible to try out all these experimental settings for data annotation for QA datasets for industrial/real-world applications.	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	comments,_suggestions_and_typos	 In the setting where annotators were provided with both the question and answer prompts, doesn't this limit the example diversity?	Summary_of_strengthes	B	
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	comments,_suggestions_and_typos	This is referring to the drawbacks of generative models mentioned in the introduction section.	Summary_of_strengthes	I	
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	comments,_suggestions_and_typos	I think maybe more data is needed to answer this.	Summary_of_strengthes	I	H13. The authors could also do [extra experiment X]
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	comments,_suggestions_and_typos	If we have some metrics showing how many times users accepted the suggestions by GAA, and if we see the most of the GAA suggestions were accepted, then it means that it is the GAA that is generating data points for the most part, with minimal human intervention.-In table 4, there is a spike in model performance in terms of annotation efficiency for likelihood sampling strategy in the Adversarial QA dataset.	"""comments,_suggestions_and_typos"""	I	H13. The authors could also do [extra experiment X]
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	comments,_suggestions_and_typos	Such a trend was not seen for question prompts only setting, for both standard and adversarial data collection processes.	"""comments,_suggestions_and_typos"""	B	
b6a36ede033d3b89745124150ad5a8837225962c2fe74be65707e75472c5061810f3ce4c771001df53c5109e661207c14952ade0fd5520fb55f9dcba19695fa3	comments,_suggestions_and_typos	Can you please provide a reason/explanation for this observation?	"""comments,_suggestions_and_typos"""	B	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	summary_of_weaknesses	Additional details regarding the creation of the dataset would be helpful to solve some doubts regarding its robustness.	Summary_of_weaknesses	B	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	summary_of_weaknesses	It is not stated whether the dataset will be publicly released.	Summary_of_weaknesses	I	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	comments,_suggestions_and_typos:1)	"""comments,_suggestions_and_typos"""	O	H13. The authors could also do [extra experiment X]
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	"Additional reference regarding explainable NLP Datasets: ""Detecting and explaining unfairness in consumer contracts through memory networks"" (Ruggeri et al 2021) 2) Some aspects of the creation of the dataset are unclear and the authors must address them.  "	Summary_of_weaknesses	B	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	First of all, will the author release the dataset or will it remain private?	"""comments,_suggestions_and_typos"""	B	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	Are the guidelines used to train the annotators publicly available?	Summary_of_weaknesses	B	H7. This method is too simple
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	Having a single person responsible for the check at the end of the first round may introduce biases.	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	A better practice would be to have more than one checker for each problem, at least on a subset of the corpus, to measure the agreement between them and, in case of need, adjust the guidelines.	Summary_of_weaknesses	I	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	It is not clear how many problems are examined during the second round and the agreement between the authors is not reported.	Summary_of_weaknesses	I	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	"It is not clear what is meant by ""accuracy"" during the annotation stages.3) Additional metrics that may be used to evaluate text generation: METEOR (http://dx.doi.org/10.3115/v1/W14-3348), SIM(ile) (http://dx.doi.org/10.18653/v1/P19-1427).4) Why have the authors decided to use the colon symbol rather than a more original and less common symbol?"	"""comments,_suggestions_and_typos"""	B	H7. This method is too simple
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	Since the colon has usually a different meaning in natural language, do they think it may have an impact?5) How much are these problems language-dependent?	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	Meaning, if these problems were perfectly translated into another language, would they remain valid?	"""comments,_suggestions_and_typos"""	I	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	What about the R4 category?	Summary_of_weaknesses	I	"""H8. The paper doesn't use [my preferred methodology], e.g., deep learning"""
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	Additional comments about these aspects would be beneficial for future works, cross-lingual transfers, and multi-lingual settings.6)	"""comments,_suggestions_and_typos"""	B	H13. The authors could also do [extra experiment X]
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	In Table 3, it is not clear whether the line with +epsilon refers to the human performance when the gold explanation is available or to the roberta performance when the golden explanation is available?	Summary_of_weaknesses	I	
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	In any case, both of these two settings would be interesting to know, so I suggest, if it is possible, to include them in the comparison if it is possible.7) The explanation that must be generated for the query, the correct answer, and the incorrect answers could be slightly different.	"""comments,_suggestions_and_typos"""	I	H7. This method is too simple
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	Indeed, if I am not making a mistake, the explanation for the incorrect answer must highlight the differences w.r.t.	Summary_of_weaknesses	I	H9. The topic is too niche
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	the query, while the explanation for the answer must highlight the similarity.	Summary_of_weaknesses	B	"""H8. The paper doesn't use [my preferred methodology], e.g., deep learning"""
1a1441fa71ad9772bdc2b4c22d41fdd4452bf65db5ec8e128f8ab61e729581eb885cf17578175e44cdb6dfbf3f48037f6dd246a23535cec1373878cfe26905d3	comments,_suggestions_and_typos	It would be interesting to analyze these three categories separately and see whether if there are differences in the models' performances.	"""comments,_suggestions_and_typos"""	I	H14.  The authors should compare to a 'closed' model X
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	1	Summary_of_weaknesses	O	X is not clear
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	L003 mentioned the proposed framework is a self-supervised learning framework.	Summary_of_weaknesses	I	X is not clear
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	IIUC, the model still needs cross-modal (x-modal) alignment to train.	Summary_of_weaknesses	I	The algorithm's interaction with dataset is problematic
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	Why is the proposed framework a self-supervised learning framework?		I	
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	2	Summary_of_weaknesses	O	H5. The results do not surpass the latest SOTA
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	It is unclear to me how the gradient back-prop in the equation of L165?	Summary_of_weaknesses	B	H13. The authors could also do [extra experiment X]
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	3. Cross-modal code matching: The key of the proposed approach is the x-modal code matching.	Summary_of_weaknesses	I	H1. The results are not surprising
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	It seems the codebook should be large enough to cover all semantic information in the dataset.	Summary_of_weaknesses	B	H5. The results do not surpass the latest SOTA
13463214bdb2a5d489b6bf9ce458d678d6b0ad71d6fecd10d2f898e22055ebcafe3c5273aa713e1e44deb0e15c36589405ab034e8626785e11781562018916b7	summary_of_weaknesses	I wonder how to determine the codebook space?	Summary_of_strengthes	I	
